Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,27QXR2hyrpgtKJGJYskx6TjBYZVDL7a8jFgcN6RuEVLuCxyTFEjB7HrJbCgo8ZcAPRHptAqT5fjoDJaK416ML72b,1672891077,2023-01-05T03:57:57,0.000005,5hjBtiLnPNevdUy9p35dLfV7gVaAuBzRx2U7GXMm7opU,closedAccount,1,1,,F8dwfY9BPLWPWM4S5KCjMgstdECoi19RqDGmaRAFNeKx,SolChan Pet #147,,,,
TokenChange,2kpAHG3dMpaNXYDMsRVRWpcNJfCAbpinQSh19qD94hxhUeDJcMsmwGokBDmHwnUyHtjGwXPddety8gxuxrgjuoS3,1672891040,2023-01-05T03:57:20,0.000005,Fz7aLk5ueAQHep5sABmgaL7ZmZDG9syRz5BQUj8hCvqN,closedAccount,0,0,,Bg6ynBZRV69cTkFCKuPaHHYYTxXVQS8txXc7WVcccwMD,Mark of Kamohoalii ,SHARKDAO,,,
TokenChange,2kpAHG3dMpaNXYDMsRVRWpcNJfCAbpinQSh19qD94hxhUeDJcMsmwGokBDmHwnUyHtjGwXPddety8gxuxrgjuoS3,1672891040,2023-01-05T03:57:20,0.000005,8GnnA8PGfxQvsNpBRkn1NPSNYCkaWhybFcL7uKksdLGx,closedAccount,0,0,,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,Bonk,,,
TokenChange,2jSicVDsckfdE14V7SA952LNDxddiqzydTMDXBM9GvjRsJtkqUwDBzttGh2Bx8PnxpXRQoqiLScAzPhfU8zDQUP1,1672891040,2023-01-05T03:57:20,0.000005,6KZxavk6zVAiZZPXyeqgxhUmxK3TX9kcRSva1jvD3bgc,closedAccount,0.1092,0.1092,,EXP75LWLfVH2qXFzJxuTB8L4N83z2k3s6MquaT6SYsKL,Experiments Token,$EXP,,,
TokenChange,2jSicVDsckfdE14V7SA952LNDxddiqzydTMDXBM9GvjRsJtkqUwDBzttGh2Bx8PnxpXRQoqiLScAzPhfU8zDQUP1,1672891040,2023-01-05T03:57:20,0.000005,AWxAw6bY1aZkAt9SsDXBX1xTMou8GzSuSwMmEsLNvZJz,closedAccount,126488.6312,126488.6312,,EZkW8HcjwkSSdGdjW4R2pkkLrc58W5mBbditxdj7XG2N,CHAN Token,CHAN,,,
TokenChange,2jSicVDsckfdE14V7SA952LNDxddiqzydTMDXBM9GvjRsJtkqUwDBzttGh2Bx8PnxpXRQoqiLScAzPhfU8zDQUP1,1672891040,2023-01-05T03:57:20,0.000005,Ggyz8L5rdEutKZDMYtBzwKYzfe8qjgcpPxyCX2LTcY9x,closedAccount,777,777,,VVWAy5U2KFd1p8AdchjUxqaJbZPBeP5vUQRZtAy8hyc,Flip.gg | #1 NFT Lootbox,Flip.gg,,,
TokenChange,8zHDNW3G9XoF6qanKqxTMjJarSG8VEWEZE6buGS31wFB97Er7JkSs66DuRbS2zruoRCfemhnrqKCENf41wuyGS6,1672890847,2023-01-05T03:54:07,0.00001,A3NEL7FF4yDTzjwvhtEhjuVFrUstJ4V37tX31pPTS78Y,changeOwner,,1,1,F3Mkfz8xteYeiuGfh8gZd7CVsVkmEhD4Xa4wf2jYU9YC,SolChan Pet #470,,,,
TokenChange,4MRz2KBUKHoA5qLSsCvRY4kvYMPgK7sG68LJoy32hBfMEpiMRCVSsiBEbj9KtD94WkzXkhdeLLWuK5KMmsATv9NX,1672890761,2023-01-05T03:52:41,0.00001,5hjBtiLnPNevdUy9p35dLfV7gVaAuBzRx2U7GXMm7opU,changeOwner,,1,1,F8dwfY9BPLWPWM4S5KCjMgstdECoi19RqDGmaRAFNeKx,SolChan Pet #147,,,,
TokenChange,4gxZrgXgddRjBj1tMkUUJr9CCQziZzfWa9imMe3juB3W97TEqqo42SQbnadvmFWutpDcc4hnp3tjevM8fK2rXHT5,1672879818,2023-01-05T00:50:18,0.000005,Ggyz8L5rdEutKZDMYtBzwKYzfe8qjgcpPxyCX2LTcY9x,inc,777,0,777,VVWAy5U2KFd1p8AdchjUxqaJbZPBeP5vUQRZtAy8hyc,Flip.gg | #1 NFT Lootbox,Flip.gg,,,
TokenChange,4zLgtn7Xai2mezRwb5viBxUTnSH7R2CXyc8f74pzXnX6i4qeuEAySqy77a7FBhRHe6j58sSx8ALdB6amH9drBRa8,1672879796,2023-01-05T00:49:56,0.000005,Ggyz8L5rdEutKZDMYtBzwKYzfe8qjgcpPxyCX2LTcY9x,inc,0,,0,VVWAy5U2KFd1p8AdchjUxqaJbZPBeP5vUQRZtAy8hyc,Flip.gg | #1 NFT Lootbox,Flip.gg,,,
TokenChange,4VpfeLEUao5cgbBpaaLhAAreum7rvQgG2QuRZx8jLU5vaQ41q1SNRyBuNF8Xij3tQScWBePDq8XH73FvkVGnuRDd,1672820408,2023-01-04T08:20:08,0.000005,3UY2Gtvncz6EwB6jkMFzaJy1MkK2QvpVR2Lp1uPdqXJr,closedAccount,1,1,,F5q2g2mqM9xNy8pwvJ6JzNZew1NAeiBgyKGMVyFDA3yc,SolChan Pet #414,,,,
TokenChange,4VpfeLEUao5cgbBpaaLhAAreum7rvQgG2QuRZx8jLU5vaQ41q1SNRyBuNF8Xij3tQScWBePDq8XH73FvkVGnuRDd,1672820408,2023-01-04T08:20:08,0.000005,HohKTX6iJ8am5yMAj5rFhZuxEYH2jR1u2df16wnjzUom,closedAccount,1,1,,FBUVtxhs6wnfcNG4T1yyhj1ukBfGBk88CpVa9oLhf8Jt,SolChan Pet #610,,,,
TokenChange,e8Mqn2DrX7ADogGUMsUgsz4F2o9Ua7kA8qii6q5gVjQ84jQzfUqFnM65iZkQxoVk5kUXDbEWB5Cx1K4MDSJJrN4,1672820119,2023-01-04T08:15:19,0.00001,HohKTX6iJ8am5yMAj5rFhZuxEYH2jR1u2df16wnjzUom,changeOwner,,1,1,FBUVtxhs6wnfcNG4T1yyhj1ukBfGBk88CpVa9oLhf8Jt,SolChan Pet #610,,,,
TokenChange,3zVAMx45ENcRCJoSxDwHuaFS8GCpvH4o1M1zHVAs2Wyd7CwNJG6NZoPxVRn9bexp4XzgchsUNf1RxrQ9E7nk8mE2,1672819102,2023-01-04T07:58:22,0.00001,3UY2Gtvncz6EwB6jkMFzaJy1MkK2QvpVR2Lp1uPdqXJr,changeOwner,,1,1,F5q2g2mqM9xNy8pwvJ6JzNZew1NAeiBgyKGMVyFDA3yc,SolChan Pet #414,,,,
TokenChange,5uDzzNZ8CBZkFUvtFFgsZdsuy14n4rYHasnr5Gtvm6skWRz1DSLkikSotNmpVXuFTHtx1oAjEgkw3Jik9Dht7rzL,1672819044,2023-01-04T07:57:24,0.00001,AD42wiaHPgAvMLeWNdSc6CARpSziRovAKQCuhzuSN8x5,changeOwner,,1,1,F4BUKHKaf2ZBUAmKXy8GLeSyEHGL8BLnfXDVXCW97A5M,SolChan Pet #858,,,,
TokenChange,3sCuJKzvaVDrqi8ny84hMKkyLTBGRXdAuDR5XZ1Ht2S1XDMpUN11Rgka6iWCRSdYDqZF9usR2DxA2dicTAsuL3vD,1672818907,2023-01-04T07:55:07,0.00001,3dTFVQ31jVCMcLm8aZtHCr1tGy5GtkyuLSstb6hCkdvA,changeOwner,,1,1,42Pymg6NiqDNCAqnqwdWb3L44sfpo8M58sHFVj9mmMqF,Cet #5059,CoC,,,
TokenChange,122b3qpbo9S8eHdhCsE4WfE3Pe6WUye3SmAGZneALHeMMcvNYmQZjAS7PrcJQfFMQUKM3s3pdSN36YEUUkjF7xNy,1672810662,2023-01-04T05:37:42,0.00001,51VuJPfRVEwLGXnWNTthQMbqwSELmvveauRKGx7wCr6D,inc,1,,1,ALcrEa1yu1mZq5Jwx32pFKDrXNTATfpBMJosXDK16xaP,Sniper Cove #414,SC,,,
TokenChange,pNSTdv5wsE2eWjXSBU3JBmGmr5aQs2CbvbzCWTktJ2HxNVmyvzDFKiz3oskc4YeAUpGBtH3ZoDFDdsS7Jo2BmrX,1672809218,2023-01-04T05:13:38,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,0.000937575,109.83038485,109.831322425,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,2FKefUvDwZvnQKXTtmyGR46fRzybHW2cHJ16a97ZKrbj8awh8HNKxKKdMiU4xThifoWaCeNMsALLLxci7UW5sLQx,1672809191,2023-01-04T05:13:11,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,4.80114795,100.22808895,105.0292369,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,4exrrDZNQTH1vCukTP3o3skPn2r8y7gvm98eqbDabgCmJngDw42heZbCPpgKBze2xgHT93kBd3ghubeGp1jpY7Cb,1672809191,2023-01-04T05:13:11,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,4.80114795,105.0292369,109.83038485,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,5HFCwWrrCPqpdoPQCUd65ezc4pPXhyWrxVbQR2vZjhDeBYjQ6TVihfz2N4nxSdevVdemDNWRhaCGDymz9i1VhdSN,1672805118,2023-01-04T04:05:18,0.000005,3dTFVQ31jVCMcLm8aZtHCr1tGy5GtkyuLSstb6hCkdvA,inc,1,,1,42Pymg6NiqDNCAqnqwdWb3L44sfpo8M58sHFVj9mmMqF,Cet #5059,CoC,,,
TokenChange,5HFCwWrrCPqpdoPQCUd65ezc4pPXhyWrxVbQR2vZjhDeBYjQ6TVihfz2N4nxSdevVdemDNWRhaCGDymz9i1VhdSN,1672805118,2023-01-04T04:05:18,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,1.960826388,1.522660498,3.483486886,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,5cvVCMHHX7MxenCFeKDroStMxz7XENydtWZrZ56MfJMDtn8d88gTfuYfLj1putZHaoBzMtgjJ7VoVTAQh5XbZN6H,1672804507,2023-01-04T03:55:07,0.00001,7NL2BejVwXP6A7i23BN1nYhP1xzJBd2tYmhtWWqUjqKH,changeOwner,,1,1,793SxGMd57hdfxqB5jq7Z7oWoGGD7DntdNFDCmycZ2b,,,,,
TokenChange,4k8H5bJBrTh1XJc7cJiZKeo3kzt9x676ed5vZaZLa7tCRJ1mg3PR5eyNEgwrb6GifXujttvzUqhbTEuMGtGb7URX,1672795750,2023-01-04T01:29:10,0.00001,7NL2BejVwXP6A7i23BN1nYhP1xzJBd2tYmhtWWqUjqKH,inc,1,,1,793SxGMd57hdfxqB5jq7Z7oWoGGD7DntdNFDCmycZ2b,,,,,
TokenChange,J6yuMHPCD91KapEDdwzhd5i13UechknUoDDUKL9qpWNRM3FLs4wVoZr3gRhZiw1wpfv47pzKgSLd7cqcaJtw2Nd,1672768949,2023-01-03T18:02:29,0.000005,8GnnA8PGfxQvsNpBRkn1NPSNYCkaWhybFcL7uKksdLGx,dec,-1000000,1000000,0,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,Bonk,,,
TokenChange,2deHaPiiqMnuTo5mMWbxPx4Db6Qr8TZQNwehipLLhsoBhyGBNypLpxxrvE7bjgtR1QJs9JhNjy8d2gM8pSh6NEuF,1672768392,2023-01-03T17:53:12,0.000005,8GnnA8PGfxQvsNpBRkn1NPSNYCkaWhybFcL7uKksdLGx,inc,1000000,,1000000,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,Bonk,,,
TokenChange,46XDnHsY4cKNvUbBFUx8VitboeamNAN3F8z4BpSDXu79W7G47ntDLjAMcrMiparxqPSZnPZ5etyhniVjrLv75HBk,1672764781,2023-01-03T16:53:01,0.000005,3dTFVQ31jVCMcLm8aZtHCr1tGy5GtkyuLSstb6hCkdvA,closedAccount,1,1,,42Pymg6NiqDNCAqnqwdWb3L44sfpo8M58sHFVj9mmMqF,Cet #5059,CoC,,,
TokenChange,Nms7GALo2qBS8DcEUwGCqusmYZ5XPEFAuzSK9zs8VfqBVHpCF1fAt2TLNz8z9e5XyBLm2i8LWMYPSmDK2dGD9nh,1672763751,2023-01-03T16:35:51,0.000005,3dTFVQ31jVCMcLm8aZtHCr1tGy5GtkyuLSstb6hCkdvA,inc,1,0,1,42Pymg6NiqDNCAqnqwdWb3L44sfpo8M58sHFVj9mmMqF,Cet #5059,CoC,,,
TokenChange,2q7XCBtSwdjfvaQ63yxwQJ5j7nEt3SCFkerXmXAUioQduKxJCRFnQondbwxFHa8G37moV2jKa2tDSbU14HeSCgH2,1672701852,2023-01-02T23:24:12,0.000005,3dTFVQ31jVCMcLm8aZtHCr1tGy5GtkyuLSstb6hCkdvA,dec,-1,1,0,42Pymg6NiqDNCAqnqwdWb3L44sfpo8M58sHFVj9mmMqF,Cet #5059,CoC,,,
TokenChange,3LjCJCBYhVd39KUPtNGPmChA89N8S3x2NN5MBxTSbHrkpo7xVCdwuQ4Qrf8WW2BR5VtuwYb6CJLSn2f86X2ngCEA,1672701702,2023-01-02T23:21:42,0.000005,3dTFVQ31jVCMcLm8aZtHCr1tGy5GtkyuLSstb6hCkdvA,inc,1,,1,42Pymg6NiqDNCAqnqwdWb3L44sfpo8M58sHFVj9mmMqF,Cet #5059,CoC,,,
TokenChange,3LjCJCBYhVd39KUPtNGPmChA89N8S3x2NN5MBxTSbHrkpo7xVCdwuQ4Qrf8WW2BR5VtuwYb6CJLSn2f86X2ngCEA,1672701702,2023-01-02T23:21:42,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,0.004472222,1.518188276,1.522660498,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,3dtEj34oKWVnVUex1RmgiH1yVmUEqZGQf8Bn95p9Rcr7YB4TYupGJ3odgXSXbWGZtnVPo3TUfxrZZPPFET9PygVS,1672701610,2023-01-02T23:20:10,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,dec,1.489736111,0.028452165,1.518188276,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,4xcfyiyW6VMknCJRAb2ELpVW7cvqBWSB3PSu53k9x4YLfmCXfDkn1P6sSct1UwHbpUTgnPNdHSFaJjkMt3fjJ8EQ,1672681206,2023-01-02T17:40:06,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,dec,-23,723.477355,700.477355,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,4mWWP7ukXSWUTtRk2uw4u4jYeMvpmQJVzwWfiPMpEhfUqR1xv8v3u6c1ZF7bLQnMwGzLmHZmErqdfpQ4JxSFGGbY,1672676179,2023-01-02T16:16:19,0.000005,1XQW3CDPH5dmLeNtzmEHezHZRHz9sScaKJkqHb3EZJg,inc,1,0,1,3K6SeyAYC6E5n39DZ25Jp2EsWSgb4JBjSQYS86jziNMy,The Mark of Kamohoalii,SHRKDAO,,,
TokenChange,49u89m9edexU1uBLfstFToDFXMPPUUcH6hemjuoKPoLMSBHS6pQtharXvDTqzxMhAJR6T8f68yMQX6YZZpExTndj,1672676086,2023-01-02T16:14:46,0.000005,Fz7aLk5ueAQHep5sABmgaL7ZmZDG9syRz5BQUj8hCvqN,dec,-1,1,0,Bg6ynBZRV69cTkFCKuPaHHYYTxXVQS8txXc7WVcccwMD,Mark of Kamohoalii ,SHARKDAO,,,
TokenChange,oa5Ja9gYuA4fC5jQFQKV19jWUfKsJA78gyuXYB7G2oAxKH7ENbj65jHtJDmt469MfWad58Jb5gPaV7LsuK4wu94,1672675994,2023-01-02T16:13:14,0.000005,1XQW3CDPH5dmLeNtzmEHezHZRHz9sScaKJkqHb3EZJg,dec,-1,1,0,3K6SeyAYC6E5n39DZ25Jp2EsWSgb4JBjSQYS86jziNMy,The Mark of Kamohoalii,SHRKDAO,,,
TokenChange,kXuyJ2JQAxXpMNyc9hvRK3DbCFeWC8f1xm9dAJgdbEpn2DDZEaieUStjYXWxn7XffgapAQy4b1GkTeygFZ2miUw,1672675963,2023-01-02T16:12:43,0.00001,Fz7aLk5ueAQHep5sABmgaL7ZmZDG9syRz5BQUj8hCvqN,changeOwner,,1,1,Bg6ynBZRV69cTkFCKuPaHHYYTxXVQS8txXc7WVcccwMD,Mark of Kamohoalii ,SHARKDAO,,,
TokenChange,aVN2LuiZoZNFNWSuLcnDvyB6P7ZxK9P8sxJtcyBHr1uVhaB2NELo4SeennzmkTDeuTAqVebTEnwU9J2pbepNxuj,1672673267,2023-01-02T15:27:47,0.000005,Ggyz8L5rdEutKZDMYtBzwKYzfe8qjgcpPxyCX2LTcY9x,closedAccount,777,777,,VVWAy5U2KFd1p8AdchjUxqaJbZPBeP5vUQRZtAy8hyc,Flip.gg | #1 NFT Lootbox,Flip.gg,,,
TokenChange,3HzTcUDBonLw3fWpEwe97fDfAQNimznxiw1tKeUzZmmuKND5Fe5XsCnBLQq7cV8yCF1XCCZrenodJxqX1NKTHx3q,1672673266,2023-01-02T15:27:46,0.000005,9owtzeb3gkEdefJyAkZBtGTfcVCWr3yChi7SayDJe1rj,closedAccount,0,0,,3csSQtJc5i4pxfBgpbfPhZu3YUKJwVwBiZGN4vtT5GqW,,,,,
TokenChange,3HzTcUDBonLw3fWpEwe97fDfAQNimznxiw1tKeUzZmmuKND5Fe5XsCnBLQq7cV8yCF1XCCZrenodJxqX1NKTHx3q,1672673266,2023-01-02T15:27:46,0.000005,2PcdP88AKzRYamWCfWcQJKaydTjviVoXxk9vumAXJxkC,closedAccount,0,0,,4bfwV7wFLMnVhZpbfLFrjhUFkgtKSCrGsEnjA8gNhioS,Cow #3253,COWS,,,
TokenChange,3HzTcUDBonLw3fWpEwe97fDfAQNimznxiw1tKeUzZmmuKND5Fe5XsCnBLQq7cV8yCF1XCCZrenodJxqX1NKTHx3q,1672673266,2023-01-02T15:27:46,0.000005,HgHJxceVXX7J67RE2BQfpuGUHwz83fPB2TpvdT6ibZyG,closedAccount,0,0,,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,Wrapped Ether (Wormhole),ETH,,,
TokenChange,3HzTcUDBonLw3fWpEwe97fDfAQNimznxiw1tKeUzZmmuKND5Fe5XsCnBLQq7cV8yCF1XCCZrenodJxqX1NKTHx3q,1672673266,2023-01-02T15:27:46,0.000005,31ZP8FHxB6jqzKLVmswqfupnoHrnHTJ2E67cQkKNad8F,closedAccount,0,0,,BSRidoHTEBKbq47XDhFjCCgLQaQP7TDNXdkrviYPjFEj,Creature #79,SC,,,
TokenChange,3HzTcUDBonLw3fWpEwe97fDfAQNimznxiw1tKeUzZmmuKND5Fe5XsCnBLQq7cV8yCF1XCCZrenodJxqX1NKTHx3q,1672673266,2023-01-02T15:27:46,0.000005,6ocD3gWF6Nm4WTA4V3tMRQUyHXf2gEhNkvuYji6G9xZx,closedAccount,0,0,,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,USDT,,,
TokenChange,3HzTcUDBonLw3fWpEwe97fDfAQNimznxiw1tKeUzZmmuKND5Fe5XsCnBLQq7cV8yCF1XCCZrenodJxqX1NKTHx3q,1672673266,2023-01-02T15:27:46,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,closedAccount,0,0,,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,45c7morEQwUqqNsj8tiNHWrJJVmxssVgCNPSPRyaQQZ5baRj5REP4RqJcwsmuqJALMsY2i3QZamPMNRDmnTTP8a5,1672672784,2023-01-02T15:19:44,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,0.107658,723.369697,723.477355,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,45c7morEQwUqqNsj8tiNHWrJJVmxssVgCNPSPRyaQQZ5baRj5REP4RqJcwsmuqJALMsY2i3QZamPMNRDmnTTP8a5,1672672784,2023-01-02T15:19:44,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-150.027928241,150.027928241,0,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,3LStoEnsKJpuvRXUrMXvW13KnN6yHUbz1JA7tdtZoSZsUgkAUG39bgfr4SSEhzFhAFRayzaAVEkchaK2tNoHSLXd,1672672653,2023-01-02T15:17:33,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,inc,0,,0,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,3rasJLfstAA2nphKJKBC8Q1nBBxgbkVbkgxyyNrVH9c6e8BKxCvUVrUUusPySg9bDjBe9qf6sRWp5jSCPaaQSFuN,1672672527,2023-01-02T15:15:27,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,150.027928241,0,150.027928241,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,xQF6MxaAyBRmtWqHzwMTsuaEm2TEFccrAf4op8GxpfJvYpfzyw6X3AtQkaWeetPsZN6CWuxBuxBneT2wvEKQPuH,1672672185,2023-01-02T15:09:45,0.000105,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,-18,18.028452165,0.028452165,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,369QeETcRC2vdEB9ZRjPUsZuCi3kpfyXWYydWP5nHmYiVf6dcYb8pZNs9U6ZZLEKUaLXxWfTi7Szo6UgKdyWo3HZ,1672672126,2023-01-02T15:08:46,0.000105,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,dec,-26,126.22808895,100.22808895,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,4XPa9rFFMp46ETjyBVmBCqNF3KvDVfBAuiF7zpJMKEGPS7LeZWm1QHyp15cf5vUPU5PtuX3NZ4T7BeoMvb1nhRtE,1672670964,2023-01-02T14:49:24,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,dec,8.344,9.684452165,18.028452165,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,42HR33tQjUu3xY1tHF4u1wwo4ZppZoSoWomg2qh1GjWngmjXgxEEmy5YK1xGgAoig15Jcyqsscemvd86U96kV3gz,1672670929,2023-01-02T14:48:49,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,12.8822805,100.46352795,113.34580845,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,3ysWdNzjCdjD7pG7gVKCeRFtQNTnM2xerFvk5Uts993c5evyWau8tYy1DU9SEUvmanY6G3UGLanh11fvQZmMf5Kw,1672670929,2023-01-02T14:48:49,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,12.8822805,113.34580845,126.22808895,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,53ZJzG9n5NEnD3A1FLyBX36egx9erXuphEeq1dSCCKM2evU2pKo9Y4BMoMRtGgFHqmt2vr1owhiPk998XLX9492t,1672608133,2023-01-01T21:22:13,0.000005,2PcdP88AKzRYamWCfWcQJKaydTjviVoXxk9vumAXJxkC,dec,-1,1,0,4bfwV7wFLMnVhZpbfLFrjhUFkgtKSCrGsEnjA8gNhioS,Cow #3253,COWS,,,
TokenChange,3SPFXByQdKjDXE5D2XCxK4MAoxLpLk1h8mB9M2PmvZHvYjGaQNZCEsxQEysNdZPimpsckc5PzYcXZ84JonkYQhb5,1672608093,2023-01-01T21:21:33,0.00001,2PcdP88AKzRYamWCfWcQJKaydTjviVoXxk9vumAXJxkC,changeOwner,,1,1,4bfwV7wFLMnVhZpbfLFrjhUFkgtKSCrGsEnjA8gNhioS,Cow #3253,COWS,,,
TokenChange,5kzV5iBQshJHgz2b2fQbbxTs2vvkitwMtEFFxbRz5wcC6Q46BDTQXEbaxkvPDQAPzCK9x8Tp9EwEfSam7i962BSy,1672499316,2022-12-31T15:08:36,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,6.615194444,3.069257721,9.684452165,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,2BC8o8ADKXMfokmchq3xJZ5Zn7ZEA1E3qi3Emykc9f6an185QQUywraNXie9dHnQB5BscTzXfbXG5vrAy7GsGvQ5,1672420238,2022-12-30T17:10:38,0.000005,9owtzeb3gkEdefJyAkZBtGTfcVCWr3yChi7SayDJe1rj,dec,-1,1,0,3csSQtJc5i4pxfBgpbfPhZu3YUKJwVwBiZGN4vtT5GqW,,,,,
TokenChange,4AXAfCrihj6QWKtrAVLDozRfJHUjQB9RFnbq6Z4jy5G1CDPfknYdGwCJvPVDgebCu4FAzwPQBxBA8J7MC1ThrNF6,1672420129,2022-12-30T17:08:49,0.000005,31ZP8FHxB6jqzKLVmswqfupnoHrnHTJ2E67cQkKNad8F,dec,-1,1,0,BSRidoHTEBKbq47XDhFjCCgLQaQP7TDNXdkrviYPjFEj,Creature #79,SC,,,
TokenChange,5QvCx5arz6KARLnVzVBv8wZj2uXcA4NU5p9nxCfi663uPdqNWMLMmrMwXoZ3HxVMJjqbRZb2cUQLiqWtkAt4PVDV,1672420060,2022-12-30T17:07:40,0.00001,31ZP8FHxB6jqzKLVmswqfupnoHrnHTJ2E67cQkKNad8F,changeOwner,,1,1,BSRidoHTEBKbq47XDhFjCCgLQaQP7TDNXdkrviYPjFEj,Creature #79,SC,,,
TokenChange,2Hr7wTgzG4dU8UCt7krZBzAscxNuGVdVEf4SZoK5TnzWZZCruZfD7kdp68wXUSfDRfeqx5Vc8qQ3t8iqvoHavQx3,1672363232,2022-12-30T01:20:32,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,dec,3.069256944,7.77e-7,3.069257721,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
